time,open,high,low,close,volume
1750395600000,104258.59,104585.99,104258.59,104584.68,326.07738
1750399200000,104584.68,104769.25,104584.68,104719.86,234.96044
1750402800000,104719.86,105825.66,104648.46,105811.74,1083.81217
1750406400000,105811.74,106524.65,105780.76,105959.68,1568.80558
1750410000000,105959.68,106078.85,105757.48,105940.58,475.74806
1750413600000,105940.57,106172.06,105829.18,105958.87,509.44809
1750417200000,105958.87,106075.14,105801.09,105977.82,308.78491
1750420800000,105977.82,106107.69,105876.01,105982.89,249.32596
1750424400000,105982.9,106149.17,105361.62,105674,755.45526
1750428000000,105673.99,105795.39,103888,103940.01,1538.46329
1750431600000,103940.01,104623.34,103888,104217.99,1125.6248
1750435200000,104218,104269.64,103620.01,103670.61,1250.51824
1750438800000,103670.61,103761.84,102345,103279.26,2746.51433
1750442400000,103279.26,103428.5,103037.25,103165.45,792.98471
1750446000000,103165.44,103495.72,103010.41,103307.22,437.48107
1750449600000,103307.21,103828,103300.11,103693.5,712.51715
1750453200000,103693.51,103719.99,103353.06,103532,311.76605
1750456800000,103531.99,103532,102980,103107.11,435.1464
1750460400000,103107.12,103339.99,102963.67,103297.99,295.95141
1750464000000,103297.98,103339.99,103127.48,103248.07,202.14606
1750467600000,103248.06,103515.37,103137.86,103515.36,263.84601
1750471200000,103515.36,103538.6,103377.44,103499.98,139.14418
1750474800000,103499.99,103691.67,103495.87,103495.87,145.59786
1750478400000,103495.86,103531.97,103333,103384.98,129.74868
1750482000000,103384.99,103487,103343,103421.21,115.82266
1750485600000,103421.21,103599.04,103330,103572.69,164.9677
1750489200000,103572.69,103572.69,103360.02,103458.5,276.07214
1750492800000,103458.5,103830.48,103458.49,103826.03,335.53724
1750496400000,103826.03,103933.33,103653.14,103843.37,387.02991
1750500000000,103843.37,103982.64,103767.77,103831.22,298.42441
1750503600000,103831.22,103929.99,103724.13,103874.64,167.57049
1750507200000,103874.63,103946.47,103786.61,103807.7,151.86969
1750510800000,103807.7,103866.98,103534.62,103572.29,272.41367
1750514400000,103572.29,103776,103382.97,103549.99,497.84934
1750518000000,103550,103680,103281.82,103560.9,527.14166
1750521600000,103560.9,103640,103449.1,103486.01,208.22464
1750525200000,103486.01,103589.2,103174.12,103182.98,342.68316
1750528800000,103182.98,103423.21,102633.45,102645.22,616.44824
1750532400000,102645.22,102757.22,102210.43,102245.1,1198.04823
1750536000000,102245.11,102888.88,102206,102782.08,454.58904
1750539600000,102782.09,102836,101110,101455.61,1921.95689
1750543200000,101455.61,102000,101446.74,101772.96,652.3887
1750546800000,101772.97,102322.41,100837.9,102120.01,1684.69272
1750550400000,102120.02,103399.62,101839.96,102852,1871.90453
1750554000000,102852,103005.37,102237.37,102387,887.90565
1750557600000,102387.01,102884,101885.98,102347.64,1115.38093
1750561200000,102347.63,102600,102127.34,102375.4,464.71771
1750564800000,102375.4,102786.38,102256.01,102548.15,383.4842
1750568400000,102548.14,102919.46,102548.14,102853.89,414.14625
1750572000000,102853.89,102946.47,102692.87,102744.36,318.23622
1750575600000,102744.36,102750,102269.18,102424.61,365.86442
1750579200000,102424.61,102712.34,102318.04,102712.34,353.70287
1750582800000,102712.34,102804.05,102080,102199.99,564.4597
1750586400000,102199.99,102532.44,102150,102495.69,394.55689
1750590000000,102495.68,102760.5,102428.69,102739.48,488.58739
1750593600000,102739.47,102831,102584.36,102759.98,502.02446
1750597200000,102759.97,102810.28,100268.75,100865.66,3718.17394
1750600800000,100865.66,101239.06,99066.36,99628.28,5962.78508
1750604400000,99628.29,99826.34,98889.35,98906.21,2239.60197
1750608000000,98906.21,99689.66,98673.66,99667.17,1941.29236
1750611600000,99667.17,100380,99407.98,99480,1314.03627
1750615200000,99480.01,99777.61,99350.34,99437.42,497.41061
1750618800000,99437.42,99453.75,98800,98882.84,666.66278
1750622400000,98882.85,99760,98200,99536,1553.47813
1750626000000,99536,99667.01,99004.72,99173.83,581.67969
1750629600000,99173.83,100980.06,99140,100980.05,1447.49104
1750633200000,100980.05,101034.65,100645.88,100963.87,698.82763
1750636800000,100963.87,101620,100494.25,100904.6,1456.49465
1750640400000,100904.6,101109.87,100564.19,101101.64,510.13988
1750644000000,101101.65,101399.37,100930.2,101301.2,558.46691
1750647600000,101301.2,101370.68,101073.32,101154.14,405.1221
1750651200000,101154.13,101314.46,100980,101167.99,476.00651
1750654800000,101168,101890,101167.99,101771.02,654.30154
1750658400000,101771.01,102064.69,101645.47,101940.27,858.16211
1750662000000,101940.28,102137,101748.31,101931.04,520.59927
1750665600000,101931.04,102080,101746.61,101881.37,611.15349
1750669200000,101881.38,101881.38,101389.09,101567.66,744.83165
1750672800000,101567.66,101577.01,101198.68,101463.21,457.66095
1750676400000,101463.22,101562.19,101102.76,101289.01,713.87442
1750680000000,101289,101684.7,101112.06,101684.7,534.10819
1750683600000,101684.7,102480.06,100792.16,102354.14,1686.21308
1750687200000,102354.15,102613.09,101496,101624.39,1515.43225
1750690800000,101624.39,102060.25,101301.2,101420.7,715.91148
1750694400000,101420.71,101453.35,99613.33,100692.1,2500.92801
1750698000000,100692.1,102690,100500.22,102484.02,2504.13624
1750701600000,102484.02,103300,102387.72,102933.78,1726.1708
1750705200000,102933.77,103230.76,102676.94,103161.29,765.13745
1750708800000,103161.3,103915.5,102880,103739.99,1393.77246
1750712400000,103740,104214.28,103624.19,103705.52,1054.87886
1750716000000,103705.52,106074.2,103697.06,105538.19,4047.63551
1750719600000,105538.17,105665.05,105115.65,105333.93,1255.36828
1750723200000,105333.94,105500,104909.69,105132.59,875.43152
1750726800000,105132.59,105499.99,104966.99,105450.76,601.29109
1750730400000,105450.75,105450.75,104729.69,104753.8,857.70174
1750734000000,104753.8,105127.94,104720.82,104919.6,547.71821
1750737600000,104919.6,104959.24,104704.91,104826.14,328.91534
1750741200000,104826.13,105426.48,104826.13,105396.54,800.95842
1750744800000,105396.54,105811,105244.84,105655.23,1003.25722
1750748400000,105655.23,105777,104900,104933.74,1025.84889
1750752000000,104933.74,105167.24,104622.02,104996.77,869.69249
1750755600000,104996.78,105571.4,104968.25,105198.98,541.75908
1750759200000,105198.99,105351,105069.23,105281.99,340.65394
1750762800000,105281.98,105428.03,105001.6,105170,464.75889
1750766400000,105169.99,105306.54,104968.43,105205.47,430.49812
1750770000000,105205.47,105390.27,104800.98,105065.44,899.11622
1750773600000,105065.45,105665.52,104950.8,105517.5,910.70771
1750777200000,105517.5,105731.92,105153.01,105244.73,693.40867
1750780800000,105244.72,106268,105172.64,106225.26,1025.54114
1750784400000,106225.25,106290,105609.8,106046.69,688.95518
1750788000000,106046.69,106088.96,105523.8,105533.73,334.55603
1750791600000,105533.73,105677.82,105270.48,105643.19,317.34852
1750795200000,105643.2,106098,105435.45,106087.3,303.1649
1750798800000,106087.3,106119.11,105729.95,105989.05,323.30084
1750802400000,105989.04,106025.92,105734.38,106025.39,215.34353
1750806000000,106025.39,106083,105774.9,106083,251.76566
1750809600000,106083,106470.21,105808.03,106407.34,592.29341
1750813200000,106407.34,106616.01,106016,106387.43,631.33414
1750816800000,106387.42,106791.18,106300,106474.58,835.01863
1750820400000,106474.58,106599.9,106216.62,106232.01,326.44832
1750824000000,106232.01,106308.89,106001,106197.56,412.73706
1750827600000,106197.55,106396.61,106037.14,106213.72,356.85468
1750831200000,106213.72,106461.04,106125.05,106399.99,265.13494
1750834800000,106400,106702,106321.25,106600.01,282.89666
1750838400000,106600,106663.24,106343.13,106635.76,311.52266
1750842000000,106635.76,106971.91,106449.61,106628.06,622.78256
1750845600000,106628.05,107184.68,106567.38,107126.49,814.12848
1750849200000,107126.5,107237.44,106866.9,107198.02,524.38199
1750852800000,107198.02,107300,106927.8,107240,638.76405
1750856400000,107240,108130.24,107172.87,107923.21,2185.64353
1750860000000,107923.22,108135.3,107226.94,107629.59,2426.55627
1750863600000,107629.58,107638,106752.36,107028,2246.03929
1750867200000,107027.99,107490.75,106989.03,107139.81,647.37905
1750870800000,107139.81,107529.35,106931,107402.53,416.2053
1750874400000,107402.54,107523.9,107177.52,107406.63,346.45173
1750878000000,107406.62,107905.37,107394.97,107761.68,699.65838
1750881600000,107761.67,107859.33,107500,107781.2,280.92154
1750885200000,107781.2,108000,107444.57,107569.67,358.92205
1750888800000,107569.67,107569.68,107215,107275.01,222.01581
1750892400000,107275.01,107375.01,107079.9,107340.58,257.06498
1750896000000,107340.59,107623.52,107252.21,107320,388.09743
1750899600000,107320,107900,107105.43,107638.01,438.8069
1750903200000,107638.01,108039.05,107562.4,107920.47,511.55605
1750906800000,107920.47,108272.45,107783.69,107853.79,558.37668
1750910400000,107853.79,107953.27,107692.64,107845.41,326.06452
1750914000000,107845.4,107845.4,107520,107632.09,213.1355
1750917600000,107632.09,107813.57,107553.11,107761.5,239.49288
1750921200000,107761.5,108085.92,107751.3,107813.99,512.12581
1750924800000,107813.99,108174.86,107709.38,107753.07,504.11053
1750928400000,107753.07,107786.53,107275.63,107325.12,744.20067
1750932000000,107325.13,107468.94,107240,107389.01,348.76501
1750935600000,107389,107403.02,107117.65,107325.41,413.36685
1750939200000,107325.42,107421.57,107033.33,107122.48,385.28934
1750942800000,107122.47,107348.52,106817.64,106960.01,798.08785
1750946400000,106960.01,107765.55,106884.31,107436.6,711.91004
1750950000000,107436.6,107515.5,106562.5,107313.6,727.84181
1750953600000,107313.61,107410.94,107009.28,107196.05,326.30789
1750957200000,107196.06,107442.84,107145.38,107192.99,275.62731
1750960800000,107192.99,107580,107137.03,107384.1,289.91325
1750964400000,107384.11,107669.74,107328,107532.98,360.79815
1750968000000,107532.97,108000,107451.95,107766.29,497.91662
1750971600000,107766.3,107799.99,106850,107029.6,462.11523
1750975200000,107029.59,107235.29,106961.94,106992.59,243.89497
1750978800000,106992.59,107063.05,106865.56,106947.06,295.4715
1750982400000,106947.06,107179.8,106650.26,106675.22,332.61058
1750986000000,106675.21,107229.95,106438.33,107122.81,490.44969
1750989600000,107122.8,107300,107062.42,107253.6,277.3313
1750993200000,107253.59,107515.28,107168.79,107477.76,371.91271
1750996800000,107477.76,107568.68,107360.65,107497.06,282.76941
1751000400000,107497.07,107550,107267.73,107267.74,285.13466
1751004000000,107267.73,107385.24,107202.67,107278.82,187.40893
1751007600000,107278.82,107735.34,106850,106869.71,1190.74662
1751011200000,106869.72,107087.85,106679.98,106998.53,756.49658
1751014800000,106998.54,107137.64,106786.47,107083.8,1011.48795
1751018400000,107083.81,107159.95,106953.02,106995.32,328.42336
1751022000000,106995.33,107147.83,106921.66,106983.6,221.66755
1751025600000,106983.6,107200,106601.64,106692.9,489.40703
1751029200000,106692.89,106982.4,106356.76,106820.99,613.57127
1751032800000,106821,107105.43,106370.44,106557.79,2106.24243
1751036400000,106557.79,107407.14,106485.37,107308.25,495.30793
1751040000000,107308.25,107709.22,107094.03,107480.1,678.72532
1751043600000,107480.1,107497.16,106477.34,106875.75,501.2309
1751047200000,106875.75,107000,106446.45,106704.6,440.83658
1751050800000,106704.6,107020.66,106594.1,106801.02,366.69076
1751054400000,106801.02,107130.36,106794.33,107119.5,254.52948
1751058000000,107119.5,107277.99,107038.54,107052.01,231.16317
1751061600000,107052.01,107190.21,107052.01,107100.7,148.83751
1751065200000,107100.7,107171.23,106961.7,107047.59,169.4587
1751068800000,107047.58,107176.68,106847.59,107064.19,284.90876
1751072400000,107064.2,107129.33,106811.51,107066.19,193.38505
1751076000000,107066.19,107200,107015.7,107110,154.46239
1751079600000,107110.01,107347.1,107080.27,107300.13,142.29084
1751083200000,107300.13,107310.9,107183.29,107191.19,92.66137
1751086800000,107191.2,107317,107185.32,107294.8,127.55204
1751090400000,107294.81,107449.07,107294.8,107412.07,119.62237
1751094000000,107412.07,107496.12,107400.68,107485,157.78581
1751097600000,107485.01,107493.07,107347.85,107379.99,100.63716
1751101200000,107380,107380,107275,107307.99,109.33753
1751104800000,107308,107376.89,107252.6,107274.41,117.47879
1751108400000,107274.41,107373.4,107270.37,107373.39,88.84492
1751112000000,107373.39,107373.4,107292.44,107341.34,109.02275
1751115600000,107341.34,107354.82,107084.15,107101.78,222.67132
1751119200000,107101.79,107258.35,107101.78,107204.8,128.87426
1751122800000,107204.81,107577.75,107190.21,107449.28,254.30559
1751126400000,107449.28,107520.32,107253.22,107295.84,215.26558
1751130000000,107295.85,107542.5,107295.13,107465.12,116.29548
1751133600000,107465.13,107465.13,107260.64,107318,97.82363
1751137200000,107318,107339.38,107225.74,107225.74,69.70492
1751140800000,107225.74,107235.4,107154.62,107169.52,80.40679
1751144400000,107169.52,107347.65,107169.52,107331.38,82.17435
1751148000000,107331.37,107378.37,107257.09,107370.61,141.59714
1751151600000,107370.61,107370.62,107282.72,107296.79,75.06468
1751155200000,107296.79,107500,107254.16,107475.92,216.23676
1751158800000,107475.91,107475.92,107310.53,107311,101.25733
1751162400000,107311,107355.06,107172.52,107307.48,143.34108
1751166000000,107307.47,107307.48,107189.86,107210.78,73.19936
1751169600000,107210.78,107272.77,107210.77,107264.15,55.66311
1751173200000,107264.16,107310,107205.82,107309.99,65.97827
1751176800000,107310,107385.92,107309.99,107376.95,104.8323
1751180400000,107376.96,107402.18,107330,107402.18,114.10295
1751184000000,107402.17,107719.58,107402.17,107693.85,317.48769
1751187600000,107693.85,107972.74,107627.49,107891.64,417.03479
1751191200000,107891.64,108297.89,107849.61,108153.26,789.94745
1751194800000,108153.25,108484,108096.56,108477.11,464.45774
1751198400000,108477.12,108528.5,108033,108189.88,374.4257
1751202000000,108189.88,108228.28,108012.82,108051.52,254.59705
1751205600000,108051.53,108215.12,107777.77,107948.08,346.17479
1751209200000,107948.07,108034.13,107650,107750.72,345.2614
1751212800000,107750.72,107792.05,107320,107552.03,545.10349
1751216400000,107552.03,107592.17,107316.46,107544.44,341.27998
1751220000000,107544.44,107718.02,107445.4,107640.01,195.17898
1751223600000,107640.01,107640.01,107365.96,107406.81,106.96705
1751227200000,107406.8,107494.06,107359.78,107359.79,127.90868
1751230800000,107359.79,107734.59,107250,107543.48,254.81614
1751234400000,107543.48,108277.23,107543.48,108079.9,562.58019
1751238000000,108079.91,108436.47,108013.28,108356.93,513.90412
1751241600000,108356.93,108789.99,108255.81,108713.81,695.19445
1751245200000,108713.8,108770,108396.18,108493.93,354.63098
1751248800000,108493.92,108652,108445.01,108479.81,283.7017
1751252400000,108479.99,108580,108419.56,108503.74,230.64114
1751256000000,108503.74,108538.76,108301.6,108314.99,265.0143
1751259600000,108314.98,108380,108168.48,108280.65,230.27709
1751263200000,108280.66,108299.99,107518.88,107571.72,588.6705
1751266800000,107571.73,107746.13,107481.31,107614.08,497.31364
1751270400000,107614.07,107747.76,107459,107512.89,368.679
1751274000000,107512.89,107704.98,107466.18,107478.77,269.13675
1751277600000,107478.78,107649.5,107400,107649.49,263.79321
1751281200000,107649.5,107964.33,107624.99,107654.2,340.59546
1751284800000,107654.21,107824.31,107561.16,107570.58,362.20383
1751288400000,107570.59,107858.79,107482.56,107525.49,546.11194
1751292000000,107525.49,107641.31,106777.77,106803.32,1166.01856
1751295600000,106803.32,107796.2,106733.33,107580.46,905.70004
1751299200000,107580.47,107807.94,107281.5,107599.96,413.06794
1751302800000,107599.96,107792.99,107429.39,107462.94,346.53424
1751306400000,107462.95,107614.9,107116.4,107242.01,230.18635
1751310000000,107242,107794.19,107212.6,107745.97,325.03838
1751313600000,107745.97,107764.73,107480,107577.89,187.16819
1751317200000,107577.88,107589,106900.02,107130.81,441.72872
1751320800000,107130.8,107317.53,107029.64,107112.75,203.265
1751324400000,107112.76,107232.59,107063.04,107146.5,239.4535
1751328000000,107146.51,107449.25,107026.93,107377.02,253.62802
1751331600000,107377.03,107540,107171.42,107220,219.64653
1751335200000,107220,107410.74,107097.87,107101.69,207.06087
1751338800000,107101.68,107223,107070.2,107192.38,293.12458
1751342400000,107192.39,107203.11,106867.43,106881.6,261.75371
1751346000000,106881.6,106967.76,106740,106932.49,402.48733
1751349600000,106932.49,106932.49,106758.24,106890.77,167.32269
1751353200000,106890.77,107178.99,106615.97,107178.99,436.41463
1751356800000,107178.99,107178.99,106681.52,106710.12,282.35131
1751360400000,106710.12,106794.09,106500,106556.39,389.14535
1751364000000,106556.39,106633.31,106301.86,106490.42,468.88764
1751367600000,106490.42,106622.05,106317.17,106605.8,294.43204
1751371200000,106605.79,106706.05,106365.24,106421.08,284.29339
1751374800000,106421.07,106885.38,106301.04,106807.42,1241.43566
1751378400000,106807.43,107179.99,105717.84,105925,1572.86174
1751382000000,105925.01,106200,105623.39,105955.18,876.10488
1751385600000,105955.19,106280,105831.5,106082.56,343.73692
1751389200000,106082.55,106287.95,105909.42,106253.79,279.69821
1751392800000,106253.8,106269.6,105699.22,105749.68,412.70793
1751396400000,105749.68,105804,105387.68,105398.53,654.75967
1751400000000,105398.52,105995.44,105250.85,105920.01,431.58675
1751403600000,105920.01,106100,105744.81,105784.13,231.93599
1751407200000,105784.12,105916.64,105600,105613.22,253.7495
1751410800000,105613.21,105702.39,105361.33,105681.14,246.49903
1751414400000,105681.13,105781.43,105377.35,105392.3,239.30387
1751418000000,105392.3,105790.07,105100.19,105720,517.94641
1751421600000,105720,105920.11,105525.61,105908.7,333.47913
1751425200000,105908.71,106216.08,105871.07,106194.7,362.91292
1751428800000,106194.7,106382.86,106131.55,106382.86,339.23333
1751432400000,106382.85,106667.57,106292.29,106638.83,395.18675
1751436000000,106638.83,107014.39,106633.83,107014.38,611.77648
1751439600000,107014.39,107186.78,106852.83,107080,557.31452
1751443200000,107080,107745,107080,107728.99,802.78861
1751446800000,107729,107799.99,107506.52,107636.16,388.44355
1751450400000,107636.15,107860.23,107612.67,107848.95,442.3967
1751454000000,107848.95,107848.96,107338.15,107479.99,514.05194
1751457600000,107479.98,107479.99,107186.1,107379.92,371.85695
1751461200000,107379.92,107998,107280,107768.2,587.51111
1751464800000,107768.21,108171.8,107659.35,108139.99,937.16142
1751468400000,108140,108759.2,108120,108737.74,1330.61173
1751472000000,108737.75,109646.45,108650.97,109413.02,2695.11586
1751475600000,109413.01,109730,108834.3,109129.67,1117.75624
1751479200000,109129.68,109538.89,108989.9,109538.88,522.88486
1751482800000,109538.88,109681.81,109293.9,109676.14,1320.35211
1751486400000,109676.14,109676.14,109128.72,109136.3,575.18566
1751490000000,109136.31,109542.31,109130.01,109441.8,1281.72086
1751493600000,109441.79,109498.91,109100.57,109142,673.30761
1751497200000,109142,109170.42,108720,108849.6,773.5973
1751500800000,108849.59,109115.03,108715.56,108915,494.29688
1751504400000,108915,109111,108807.43,108975.97,383.5858
1751508000000,108975.96,108975.97,108530.4,108721.52,335.42231
1751511600000,108721.52,108820,108620.25,108628.21,226.69063
1751515200000,108628.2,109000.01,108566.14,108790,293.13317
1751518800000,108790,109381.12,108790,109340.37,452.51528
1751522400000,109340.37,109548,109237.85,109478.94,372.89912
1751526000000,109478.95,109478.95,109146.2,109280,442.04211
1751529600000,109279.99,109580,109279.99,109377.57,557.97387
1751533200000,109377.57,110273.21,109377.57,109942.2,1791.81347
1751536800000,109942.19,110000,109628.08,109839.37,644.21123
1751540400000,109839.38,109839.38,109584.61,109599.19,255.55023
1751544000000,109599.18,109916,108749.99,109167.99,1102.71213
1751547600000,109168,110529.18,109133.3,110255.63,1445.48707
1751551200000,110255.64,110499.6,109560,109718.57,999.03383
1751554800000,109718.57,109833.3,109107,109127.84,654.49287
1751558400000,109127.85,109683.19,109020.8,109288.46,584.75038
1751562000000,109288.47,109655.7,109278.41,109556,410.71077
1751565600000,109556,109721.51,109332.1,109678.75,284.97474
1751569200000,109678.75,109910.1,109638.01,109803.41,408.00794
1751572800000,109803.41,109947.11,109772.37,109947.11,187.94195
1751576400000,109947.1,110000,109687.59,109788,261.66349
1751580000000,109787.99,109874.69,109650.94,109699.17,195.2012
1751583600000,109699.17,109820,109510,109584.78,261.97178
1751587200000,109584.77,109708.04,109384.38,109478.94,234.7478
1751590800000,109478.94,109767.59,109445.86,109500.01,208.55945
1751594400000,109500.01,109500.01,109103.71,109180.54,302.6227
1751598000000,109180.54,109373.08,109119.23,109235.57,256.79241
1751601600000,109235.58,109329.6,108950,108982.59,364.1263
1751605200000,108982.59,109204.08,108921,109012,345.38756
1751608800000,109012,109028.98,108804,109025.99,279.91071
1751612400000,109026,109144.33,108700,108700,619.63648
1751616000000,108700,108892,108518.83,108763.28,397.51798
1751619600000,108763.29,109070,108763.28,108997.59,290.69348
1751623200000,108997.6,109067.06,108865.38,108899.74,212.83251
1751626800000,108899.73,109111,108856,108888,185.34724
1751630400000,108888,108978.64,108611.53,108731.79,244.5987
1751634000000,108731.8,108856.49,107970.22,107970.23,953.81709
1751637600000,107970.22,108110.75,107505,107810,1361.9337
1751641200000,107809.99,107939.03,107573.28,107573.29,1055.73997
1751644800000,107573.29,107750.01,107333.33,107636.98,1414.5159
1751648400000,107636.99,107922.5,107632,107875.37,364.43679
1751652000000,107875.37,107875.37,107489.23,107489.23,990.63968
1751655600000,107489.23,107637.84,107245,107469.23,662.11075
1751659200000,107469.22,107813.04,107440.63,107692.01,228.63195
1751662800000,107692.01,107941.99,107689.91,107911.2,255.84136
1751666400000,107911.19,108279.33,107886.84,108254.95,374.4163
1751670000000,108254.95,108254.96,107958,107984.24,189.00934
1751673600000,107984.25,108224.56,107955.07,108196.01,182.76266
1751677200000,108196,108196.01,107894.61,107981.13,148.43092
1751680800000,107981.14,108095.59,107756.31,108067.87,246.24667
1751684400000,108067.88,108259.99,108067.87,108154.72,189.1976
1751688000000,108154.72,108420.56,108032,108137.66,171.53463
1751691600000,108137.65,108166.31,108000,108125.63,147.7334
1751695200000,108125.63,108287.48,108059.71,108270.82,183.20807
1751698800000,108270.82,108270.82,108000.99,108053.46,157.65432
1751702400000,108053.46,108125.37,107922.8,108029.97,140.43625
1751706000000,108029.96,108123.62,107870.42,108078.06,184.41899
1751709600000,108078.07,108216.22,108053.3,108085.23,189.72643
1751713200000,108085.24,108219.19,108085.23,108112.21,160.79807
1751716800000,108112.2,108152.95,107971,108148.57,94.22384
1751720400000,108148.56,108232.29,108100.44,108125.99,170.43426
1751724000000,108126,108223.22,108103.84,108193.23,140.40955
1751727600000,108193.23,108193.24,108047.42,108058,159.40315
1751731200000,108058,108112.8,107864.75,108101.99,216.8031
1751734800000,108101.99,108159,107941,108090.08,128.19149
1751738400000,108090.08,108098,107965.51,108010,120.9452
1751742000000,108010.01,108167.23,107953.03,108141.78,120.25631
1751745600000,108141.78,108159.39,107993.39,108096.75,99.85777
1751749200000,108096.74,108140,108061.53,108090,83.77406
1751752800000,108089.99,108200,108048.25,108188.47,91.98951
1751756400000,108188.46,108250,108181.61,108198.12,208.53945
1751760000000,108198.12,108250,108112.96,108206.99,89.82019
1751763600000,108206.99,108218.25,108084.92,108218.25,95.82235
1751767200000,108218.25,108268.35,108060.02,108060.02,133.80239
1751770800000,108060,108100,108025.97,108050.49,77.80971
1751774400000,108050.49,108100,107930.45,107989.11,116.9031
1751778000000,107989.1,108010.13,107962.19,108003.35,83.81175
1751781600000,108003.36,108218,107977.7,108121.98,156.92717
1751785200000,108121.99,108194.59,108040.17,108040.31,140.25482
1751788800000,108040.31,108065.69,107969.31,108005.27,238.55538
1751792400000,108005.27,108056.01,107817.8,107850.01,198.30154
1751796000000,107850,108111,107800.01,107990.93,218.41123
1751799600000,107990.93,108079.17,107949.99,108076.01,85.72788
1751803200000,108076,108233,108045.76,108232.99,204.94128
1751806800000,108233,109127.03,108191.85,108772.17,934.17809
1751810400000,108772.18,109049.27,108612,108933.25,560.71245
1751814000000,108933.25,109000.12,108665.86,108905.99,493.52424
1751817600000,108906,108955.63,108708,108856.92,239.51721
1751821200000,108856.92,108966.62,108727.16,108919.22,143.19416
1751824800000,108919.23,108928,108266.67,108463.99,356.56585
1751828400000,108464,108630.95,108307.69,108538.46,182.73112
1751832000000,108538.45,108840,108536.86,108665.47,128.29699
1751835600000,108665.48,109700,108665.47,109208.25,810.60996
1751839200000,109208.24,109526.69,109203.86,109228.73,464.06563
1751842800000,109228.73,109278.18,108977.54,109203.84,293.12251
1751846400000,109203.85,109288.02,108800.01,108823.07,253.63512
1751850000000,108823.07,109089,108679.75,109019.13,299.62996
1751853600000,109019.13,109499.99,109019.12,109364.52,433.83049
1751857200000,109364.53,109700,109364.52,109389.47,326.56622
1751860800000,109389.46,109447.54,109128.72,109128.73,184.07817
1751864400000,109128.73,109201.65,109035.21,109079.99,184.85155
1751868000000,109079.99,109174.87,108769.23,108774.5,348.32807
1751871600000,108774.5,109061.08,108654.94,109061.08,351.63493
1751875200000,109061.07,109087.86,108860.5,109011.7,211.49643
1751878800000,109011.7,109011.71,108761.13,108849.06,259.49114
1751882400000,108849.05,108899.32,108660.14,108664.14,967.12524
1751886000000,108664.15,108801,108572.52,108642.01,355.32653
1751889600000,108642.01,108642.02,108303.83,108346.85,889.93465
1751893200000,108346.86,108572,108019.23,108536.84,726.60378
1751896800000,108536.84,108660,107970,108223.14,535.69464
1751900400000,108223.14,108621.45,108223.14,108292.59,364.16316
1751904000000,108292.59,108493.56,107906.25,107976.91,640.2301
1751907600000,107976.91,108354,107811,107943.15,381.91342
1751911200000,107943.16,108100,107513.2,108024.53,492.15098
1751914800000,108024.53,108314.72,108009.99,108056.68,311.81983
1751918400000,108056.67,108140.5,107866.66,107886.85,220.5076
1751922000000,107886.85,108213,107800.01,108166.95,283.98408
1751925600000,108166.94,108180,107973.06,108019.23,222.87717
1751929200000,108019.23,108300,108019.23,108262.94,159.50275
1751932800000,108262.94,108525,108193.48,108299.99,409.64154
1751936400000,108299.99,108300,107689.64,107705.03,327.96475
1751940000000,107705.03,107945,107429.57,107766.2,1090.68261
1751943600000,107766.2,108000,107686.92,107901.52,183.27109
1751947200000,107901.52,108019.24,107750,108019.24,152.71362
1751950800000,108019.23,108220.39,107990,108210.94,193.76866
1751954400000,108210.94,108392.05,108135.25,108299.72,260.36038
1751958000000,108299.71,108499,108216.04,108484.61,403.22303
1751961600000,108484.61,108525,108262.35,108262.36,242.39116
1751965200000,108262.35,108488.98,108229.15,108469.99,142.75742
1751968800000,108469.99,108900,108419.08,108832.77,470.58627
1751972400000,108832.78,109005,108756.36,108756.37,458.50309
1751976000000,108756.37,108949.19,108688.82,108949.19,228.47887
1751979600000,108949.19,109216.56,108631.27,109034.61,591.54102
1751983200000,109034.6,109072.81,108250,108376,597.6859
1751986800000,108376,108528.06,108217.07,108268.35,430.74475
1751990400000,108268.35,108562.95,108096.55,108439.37,340.38908
1751994000000,108439.37,109100,108439.37,108991,1106.48635
1751997600000,108991.01,109147.56,108909.94,109147.56,700.15853
1752001200000,109147.55,109147.56,108736,108771.88,279.87349
1752004800000,108771.87,108939,108630.53,108630.54,159.96027
1752008400000,108630.53,108970.4,108624,108889.9,169.96042
1752012000000,108889.89,108973.58,108818.08,108917.01,153.40934
1752015600000,108917.01,108974,108823.07,108922.98,121.46916
1752019200000,108922.99,108957.58,108777.97,108940.39,140.46581
1752022800000,108940.38,109136,108722.09,108780.76,219.97215
1752026400000,108780.77,108837.7,108600,108611.53,277.87433
1752030000000,108611.53,108665.4,108348,108376.41,356.48997
1752033600000,108376.41,108564,108324.53,108553.61,214.96856
1752037200000,108553.6,108942.2,108489.2,108778.1,393.65608
1752040800000,108778.1,108860,108667.01,108840.01,219.55216
1752044400000,108840.01,108876.3,108675.15,108714.39,173.42235
1752048000000,108714.39,108837.7,108654.15,108654.16,259.46811
1752051600000,108654.15,108793.47,108553.18,108763.37,334.08934
1752055200000,108763.37,108900,108708,108900,159.39779
1752058800000,108900,109117,108899.99,109058.27,523.04092
1752062400000,109058.27,109500,108992.87,109330.77,917.6335
1752066000000,109330.76,109769.39,109128.72,109184,1400.69872
1752069600000,109183.99,109460.94,108503,108900.29,1123.17859
